accession,homology_cluster_id,split_group_id,partition,class_label,subgroup,evidence_level,source,source_sequence_id,sequence_sha256
NEG_PF00367_200bb67eeead1c671ffe,EIIB_200bb67eeead1c67,EIIB_200bb67eeead1c67,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,B9E8X7_MACCJ/20-53,37905d387aeb643795859c70e22f652e46fb694faf96877f0213339e81489ae2
NEG_PF00367_201fdffccf5673de2210,EIIB_201fdffccf5673de,EIIB_201fdffccf5673de,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,H6N8T4_9BACL/431-463,eb806960d636296882e05a48448ef4634f649e0aa0504631583246f8686466b2
NEG_PF00367_21de0fd9d956af51bce5,EIIB_21de0fd9d956af51,EIIB_21de0fd9d956af51,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,E3HBB2_ILYPC/433-464,aeb574bd66331bf791d06c597df4efa0b70c42f3900a4d43a00c15765ad4da9d
NEG_PF00367_22ea03a50fa1d898a7ff,EIIB_22ea03a50fa1d898,EIIB_22ea03a50fa1d898,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,L0KBD8_HALHC/418-450,ec4984bc7e2fef0f5822e166ac117a8220bb4861a14fdf8dbb6d9262e3358b64
NEG_PF00367_23c63e9b8f554cde2aff,EIIB_23c63e9b8f554cde,EIIB_23c63e9b8f554cde,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q6D8W2_PECAS/14-45,b61ca1ddc81684ff1544d4a81f10473fd6bea60a569435bac2695ed35ea9cf67
NEG_PF00367_2416afcb79d52ec93cfb,EIIB_2416afcb79d52ec9,EIIB_2416afcb79d52ec9,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,W0HT37_9GAMM/456-488,a3f2747f53285dc70640167dcce4c33438d8bc8e9be37f183905998986a8d311
NEG_PF00367_245760a4984af5ffa459,EIIB_245760a4984af5ff,EIIB_245760a4984af5ff,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q5FIT1_LACAC/8-40,649b303e34efd5c788cfa98bc467d50cb3aed0479ce1afd84ffad83f64a6689e
NEG_PF00367_273ea39a8d9d63b34242,EIIB_273ea39a8d9d63b3,EIIB_273ea39a8d9d63b3,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,B0N3C0_9FIRM/457-489,a03527bd666b57d60e20e291a36f8f942321213835f3eb6891eaf7535176a370
NEG_PF00367_276eb23135c2373dc45f,EIIB_276eb23135c2373d,EIIB_276eb23135c2373d,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q819D5_BACCR/442-475,00d89bc73902324ff6b60feec4f52287a88813ab54a7cc58bbbeffe6419f0add
NEG_PF00367_27c97da00be2b73848b5,EIIB_27c97da00be2b738,EIIB_27c97da00be2b738,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,C7QIN6_CATAD/5-38,29cf8a1f86562bcec2aece98b9c18f7c48b0a4b7232234b47c2b2d6ea2139a44
NEG_PF00367_282a16ab588bb1a55974,EIIB_282a16ab588bb1a5,EIIB_282a16ab588bb1a5,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q18DC5_CLOD6/8-41,78436d38271f304d261298e34cb59293bda66854804396cf296d55aefae562c1
NEG_PF00367_28d7c75cc1f69a27911b,EIIB_28d7c75cc1f69a27,EIIB_28d7c75cc1f69a27,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A5I073_CLOBH/8-41,347eda8cfcde1ab1b9d6d66c2470927f6bd4f07e36495de05c9d02a8c0e54480
NEG_PF00367_28ed65fc487011440fe0,EIIB_28ed65fc48701144,EIIB_28ed65fc48701144,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q5FKB3_LACAC/174-207,e32e6bd6e61466954d5d40fc1cf75490ac44589f501c483cf0e60283bd2de56f
NEG_PF00367_29039ff627776691f304,EIIB_29039ff627776691,EIIB_29039ff627776691,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F3Y8U3_MELPT/11-42,7ff61a7fa44c7ebedfcf62b9c9a61c529dc54ac999bdba7905842e402b74d738
NEG_PF00367_2914dc39dd366a83d9e9,EIIB_2914dc39dd366a83,EIIB_2914dc39dd366a83,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q97J79_CLOAB/8-41,02d606278a787d118cfc60cf3e9ebc2e354dfd515d1b6f4407c0b4fa2038a108
NEG_PF00367_2ab292e386d08bf5dd80,EIIB_2ab292e386d08bf5,EIIB_2ab292e386d08bf5,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q38ZL8_LATSS/418-451,91e6a55875603bf4798b29e39cd3d2b0a26f2d97e1c716facf0239179fcc6327
NEG_PF00367_2ccba4d611a059c04c41,EIIB_2ccba4d611a059c0,EIIB_2ccba4d611a059c0,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q9CID6_LACLA/9-42,3509c182ab214bd4322bd475a2c0a7b137d4bbe9388b198df27ed062bd0ba95a
NEG_PF00367_2ce30bc830f61ee0750c,EIIB_2ce30bc830f61ee0,EIIB_2ce30bc830f61ee0,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q5FLD9_LACAC/552-584,ac986661a11092863c71da2447bce1f674990a776f8188be72f551d56769efae
NEG_PF00367_2cf767ea56826e568560,EIIB_2cf767ea56826e56,EIIB_2cf767ea56826e56,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,E1QYU2_OLSUV/10-43,1ff10b811568408dd9754c27624852be5aca4e37c292154b12f52d0e7920f04f
NEG_PF00367_2cffb0f94a83e9ba5e9f,EIIB_2cffb0f94a83e9ba,EIIB_2cffb0f94a83e9ba,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F4EXI6_SELS3/188-220,1ca764523342d17875e652a41eaaa879df7c88874d06273862d87dd0a31e42a5
NEG_PF00367_2d0dd040116174faf627,EIIB_2d0dd040116174fa,EIIB_2d0dd040116174fa,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,I5AX54_EUBC6/8-41,554f7bfed1c044ce0426f5e9c0eb307862def0cc1fa5b529b430a992238cc5b2
NEG_PF00367_2dea752efbcc5991fad9,EIIB_2dea752efbcc5991,EIIB_2dea752efbcc5991,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F6ABH7_PSEF1/10-43,8e278c8612f5a9774aab468553e9f8a28c0ff4f3e65e73ebf8180eb3c662512b
NEG_PF00367_2df89c992b1b6830c53d,EIIB_2df89c992b1b6830,EIIB_2df89c992b1b6830,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,C4L7Z6_TOLAT/10-43,c09a2a35c65334fcf94037732af94cc23309abe6b8068f5f62801d2ceccaf5c6
NEG_PF00367_2e303ef0f69bb00faa6a,EIIB_2e303ef0f69bb00f,EIIB_2e303ef0f69bb00f,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q8Y3R1_LISMO/8-41,f7d1cbfd90c11e5585b9c7675980276665b148f9ea33ac2502b7ab1a6e786b02
NEG_PF00367_2e4cbedbbf0686f1ade8,EIIB_2e4cbedbbf0686f1,EIIB_2e4cbedbbf0686f1,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,V5RJI3_SPIAP/174-207,c7cc32b85f368c7e78e6f6ef1415cf8f928d0ba4bdbc0a1c3ffa3041495cb965
NEG_PF00367_2ea322be3f4f0705f2e5,EIIB_2ea322be3f4f0705,EIIB_2ea322be3f4f0705,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q8DNU7_STRR6/436-468,d26a63a73919b6ae433eda484a2c58b600e9da85d47401bdcdfb07db0a05b744
NEG_PF00367_2eb5529833bd255ace7c,EIIB_2eb5529833bd255a,EIIB_2eb5529833bd255a,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,U5N0R8_CLOSA/8-41,c23dbc65d7216c42224ec88ab77acf42361de8ab4c52ada4245ef3bce4c2525b
NEG_PF00367_2eda1e0c5be492296ed4,EIIB_2eda1e0c5be49229,EIIB_2eda1e0c5be49229,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A0PZX9_CLONN/401-434,f22814e49dd290ebf747191bfe2843a44d6d5922c93c734fd4b0eaeba68a5051
NEG_PF00367_2ef50b25a3557bc526db,EIIB_2ef50b25a3557bc5,EIIB_2ef50b25a3557bc5,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q5WI17_SHOC1/12-45,07c343303b68a88bcc41067923f0bed10df6c451b3924968e23a21a69e25c8d6
NEG_PF00367_307c8d4924a2abd2311d,EIIB_307c8d4924a2abd2,EIIB_307c8d4924a2abd2,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A1S4N4_SHEAM/411-443,e7aba9c503a5b3829c951ecdea4301bbc3bc43743cca99eb0e35dc55958b4750
NEG_PF00367_3093bb66cadc23054eff,EIIB_3093bb66cadc2305,EIIB_3093bb66cadc2305,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,W6A652_9MOLU/524-556,af0c5e69601a3e7b08febc40d1c4b434e6c2962d68d91067027d646385e86ae3
NEG_PF00367_30e471e8ee109434ebac,EIIB_30e471e8ee109434,EIIB_30e471e8ee109434,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,W6A7I9_9MOLU/187-220,6b86c7ff5157d5c100125c3d2ba688d3edabd1002dfe6244cb2e46b870ec8af9
NEG_PF00367_3285c246fae75733a070,EIIB_3285c246fae75733,EIIB_3285c246fae75733,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q6DAR5_PECAS/9-41,63fa3fc48dbd0ca2839d33a27f16459dbefee0fc0cfb6f471b58958938466d35
NEG_PF00367_32faf93b5d76b498e38c,EIIB_32faf93b5d76b498,EIIB_32faf93b5d76b498,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q97LJ0_CLOAB/419-452,daa9c6b1bdeaf09e200690e33a93b71e0d04b0d19b590f69c983c6f0dfe75bab
NEG_PF00367_330fc861264c44f5e32e,EIIB_330fc861264c44f5,EIIB_330fc861264c44f5,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,W6RZ98_9CLOT/8-41,cac7f3789916403fc32006fc4ad0ce2f06095fe6c3b911a99755db6306ced3b2
NEG_PF00367_3347b28bd31a3c9fcb13,EIIB_3347b28bd31a3c9f,EIIB_3347b28bd31a3c9f,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,R4K4V6_CLOPA/9-42,a9973c63d7acbd930338814a6787ae1932fb4a7c273afefa58e674d508faf4bf
NEG_PF00367_33702aad74df745a308b,EIIB_33702aad74df745a,EIIB_33702aad74df745a,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A0A0H3H0B2_KLEPH/11-43,4fdec188e8bf455b492adf52f45d630f0e3cc9f3f83247ffa5b94fe0ff8954a5
NEG_PF00367_3420e4beee3b25c2e07a,EIIB_3420e4beee3b25c2,EIIB_3420e4beee3b25c2,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,G2SMI9_LIGR2/8-40,0a0c89d674fbaf57f51d7077cedcd910a1a42d6bc803ac5eb8e8e4498d749ade
NEG_PF00367_34b675632e07e7e4683e,EIIB_34b675632e07e7e4,EIIB_34b675632e07e7e4,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q12NZ3_SHEDO/408-440,7ce6e9006a95cedce093ab1e662836c38216638cbb05f01a77237b4591b38976
NEG_PF00367_34e7c4364c88d1de6fe8,EIIB_34e7c4364c88d1de,EIIB_34e7c4364c88d1de,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q8ZMP6_SALTY/431-463,396681c4343df4ae515d7e13debeee803c6c8975fce87ff9faecd525c0859c65
NEG_PF00367_35377c4c906e28b0750c,EIIB_35377c4c906e28b0,EIIB_35377c4c906e28b0,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A0A0H3GWN7_KLEPH/10-43,95b9fe922c287b59f406f1ccb0026a2b7a54a6a7b56a0e8cb209e0e81c286ecf
NEG_PF00367_361b2f9080b8d3f143a3,EIIB_361b2f9080b8d3f1,EIIB_361b2f9080b8d3f1,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,W0HZ83_9GAMM/403-436,6f60565d304c4421aacdde500a5fa2497cdf3aed08701d3bcb3be682c0e0d30d
NEG_PF00367_361dadb776e4d988b1cd,EIIB_361dadb776e4d988,EIIB_361dadb776e4d988,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,E1QZZ3_OLSUV/8-41,6a4afb7e134e118c9f2c402d349cf091d655b7a6eae59aed8015c73ea56585a6
NEG_PF00367_3627f900f40d0324ee6b,EIIB_3627f900f40d0324,EIIB_3627f900f40d0324,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F9UTE0_LACPL/175-208,4755f36d3e6fc1ad1415e752bfe46febe3c36c410a6de071d309e578c62476a0
NEG_PF00367_36463f43df9b89d729c2,EIIB_36463f43df9b89d7,EIIB_36463f43df9b89d7,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q82YR5_ENTFA/8-40,dd42c74ef48eb257a06115d048de7c8c145cb10b9b9f427f009b296ad62cf55d
NEG_PF00367_36f66b6153bca3504c30,EIIB_36f66b6153bca350,EIIB_36f66b6153bca350,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q5WLA1_SHOC1/9-42,cbd4351dc61e9beae201217dee730a0b727ffd7e9de97906411a5b84f98b5015
NEG_PF00367_37220fec95ed122ecf77,EIIB_37220fec95ed122e,EIIB_37220fec95ed122e,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A0A2H6C9K0_TETHA/11-43,4086f3ca92116482b0b3b0f62ea76b0e18531cc8e306aa14ebc2ace05dfc6df0
NEG_PF00367_376fe757b1aadf1382d4,EIIB_376fe757b1aadf13,EIIB_376fe757b1aadf13,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,PTN3B_CORGL/10-43,67a6273b0f0f03bb74fe6b18750f888a083697956acb84ed1dc0d150d122c4e4
NEG_PF00367_377bd901ee29d2c2a4df,EIIB_377bd901ee29d2c2,EIIB_377bd901ee29d2c2,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,W0HVE9_9GAMM/9-42,de7a9d6dd55ddaad11727bc0076e3f980d8efdc3778064950e67f66ee369c7c4
NEG_PF00367_39c93dbd42f43effe69e,EIIB_39c93dbd42f43eff,EIIB_39c93dbd42f43eff,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F2JK87_CELLD/8-41,97ad029dc750177a41adbfc9f32a07d5c2a7a6d85b5c3f2e9040374caef3379c
NEG_PF00367_39c9e1883403e2129ddf,EIIB_39c9e1883403e212,EIIB_39c9e1883403e212,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,D5UCE5_CELFN/5-38,cfb5b1b6c8d99baf7d2aa4b751a51c90be4bf69239f770de2a3455879cc0dadd
NEG_PF00367_3a994dbd6634f99fc19b,EIIB_3a994dbd6634f99f,EIIB_3a994dbd6634f99f,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A0A3N4DKR6_9ACTN/508-542,a363a6fbdb08cb324244362da97b5215bb3a7364691401793926d0856baeba1a
NEG_PF00367_3af777b40dd06697dd14,EIIB_3af777b40dd06697,EIIB_3af777b40dd06697,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q1WVN0_LIGS1/8-40,47647215b4eb95d9a3f3bf76c862b5642f8d5f9c88293927a5f9ac72897846b8
NEG_PF00367_3b85852d0f254f55b6c2,EIIB_3b85852d0f254f55,EIIB_3b85852d0f254f55,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q9RL52_STRCO/472-505,a86b2c52f90a14f10e553dea3954bef0abee42ae29a28dd5ee106fd3fc9d77ac
NEG_PF00367_3bd064c3be0de907748b,EIIB_3bd064c3be0de907,EIIB_3bd064c3be0de907,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F9VCI7_LACGL/11-44,b96792010c8a22cfc8c055184bd1409840af59234e52774bb851ae1c2d396428
NEG_PF00367_3c3abdab07185c119360,EIIB_3c3abdab07185c11,EIIB_3c3abdab07185c11,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,D7BKU6_ARCHD/446-479,259ab47f4baacd788d3a820472cd8a6d763966a3fc7e9b6497b11f9cbc4d4d72
NEG_PF00367_3c3f834ec01aec39557b,EIIB_3c3f834ec01aec39,EIIB_3c3f834ec01aec39,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q7NBX6_MYCGA/618-650,f907abc1b11621c8859b871e631b25b2d6e5ec5013748b4bff0f422aad712207
NEG_PF00367_3c8ab5e9e22d130f6e6a,EIIB_3c8ab5e9e22d130f,EIIB_3c8ab5e9e22d130f,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q6D618_PECAS/8-41,2cec80b231f5494ff63b4466bf4dbf3fc025a88d209562f51b03c7cf1050b17e
NEG_PF00367_3ddea92d879df8eceb3e,EIIB_3ddea92d879df8ec,EIIB_3ddea92d879df8ec,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,B2KD78_ELUMP/477-509,5ad831b4912e3fc8cfa4ce70aba4c71c232856aa4d4b5cf7bb81a58ef829ed5a
NEG_PF00367_3e5fd87799ea99ee3b11,EIIB_3e5fd87799ea99ee,EIIB_3e5fd87799ea99ee,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q899A7_CLOTE/420-453,3317ec2ccc1e23948c3f90631f1777c561e57b6df1044fa8197b081bd18d0ab1
NEG_PF00367_3fb0fd470cd1ffa605d3,EIIB_3fb0fd470cd1ffa6,EIIB_3fb0fd470cd1ffa6,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,D3FUF2_ALKPO/9-42,56ac5df1d6484cbe55ef1d170053d3d4f9f4c94b190aae252da7e3cb44c514d4
NEG_PF00367_402546527a99abc16f56,EIIB_402546527a99abc1,EIIB_402546527a99abc1,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,E1QYY8_OLSUV/9-42,84e63e9693b675fb7f8bcd360091ad04c8803127d0bde2b2eacc113959b14bb7
NEG_PF00367_40cf48aad85bc9ddb94c,EIIB_40cf48aad85bc9dd,EIIB_40cf48aad85bc9dd,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q8EVH3_MALP2/512-544,a692752f6da61318c2eef2cba9b5fec10e88737e8da116405b15265dc5ed6fe7
NEG_PF00367_4180766f05e75ab5db4d,EIIB_4180766f05e75ab5,EIIB_4180766f05e75ab5,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q9CMF3_PASMU/412-445,259d182cdc0b1fe65bd1fde8e86ecece329306289a247ea98a601391c16e64c8
NEG_PF00367_41a4d9c956fbb1a408e8,EIIB_41a4d9c956fbb1a4,EIIB_41a4d9c956fbb1a4,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,L0RV60_MYCC1/27-60,62e8d887f5e746ddd48c55c3f8351f2a8b572a5493f9fc27c00ca70459955208
NEG_PF00367_42a9bb8d56ec0a42a21f,EIIB_42a9bb8d56ec0a42,EIIB_42a9bb8d56ec0a42,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q8XNY6_CLOPE/454-485,14f92dfed966126d28ae8934794ef0ff6e746039ff19bda71f4bace7649b53f5
NEG_PF00367_4441e7d721526cfb422c,EIIB_4441e7d721526cfb,EIIB_4441e7d721526cfb,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,E0SEW4_DICD3/416-449,d584999c8812f896a09864245c66a3f165c9658ea9484524ed9014a73a52f510
NEG_PF00367_45115d31f1413d484ca4,EIIB_45115d31f1413d48,EIIB_45115d31f1413d48,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,V6K7A3_STRRC/37-70,1786d55170e3432f9d5088aa1f4a105fe743d40ab507d9c2ffb824d5560a9f37
NEG_PF00367_45ce57596d807abc6f45,EIIB_45ce57596d807abc,EIIB_45ce57596d807abc,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q8RCG1_CALS4/373-406,2d0b6edad89f3576a7fb91fcd395c948076450957c1cffc8a277317ac8043d1d
NEG_PF00367_45e3c476206ac8cee4b5,EIIB_45e3c476206ac8ce,EIIB_45e3c476206ac8ce,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,I3WG05_BIFBI/432-465,85a873f50d7dfbcaf7c1f7acdc8a0d0c0037a54a80e252a3bc75373217769918
NEG_PF00367_45f1b59c7a46808109c0,EIIB_45f1b59c7a468081,EIIB_45f1b59c7a468081,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,E3DLY2_HALPG/401-432,8c3c835b2d6bfdf429320c9e3d1a4be885fa1d363d1772c47aba13acb5495e20
NEG_PF00367_47503eb135bbd6163606,EIIB_47503eb135bbd616,EIIB_47503eb135bbd616,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,C9A6F0_ENTCA/9-41,d133c0f785066c1aa366069d0d5990fd64548ee284945499a46495cfb0f79f70
NEG_PF00367_48608e6cc4e2e799edc2,EIIB_48608e6cc4e2e799,EIIB_48608e6cc4e2e799,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F9USP3_LACPL/8-41,ea11190bedf3e4cc31ff3564a46666d981f71f7ece337408ebc146ed2ebeb042
