sequence_id,midpiwi_region_sha256,split_group_id,curated_pago_clade
WP_079731543.1,76e9c20dea9fc802977476c600f79ad2a5ca2f9a2045319f21530d5db76e8e9a,MIDPIWI_5efb57af2187cbf4,SHORT
WP_079759401.1,7be2085100202f82eb41497a1bf2fb523048ae60cd28ad16bbf0b37e06b9b674,MIDPIWI_f00f8e7bc1f10d16,SHORT
WP_079791393.1,87771676b2437ea5984a156cf11d2bea32ccb9b3c73755327ab5ce3ebbf33ada,MIDPIWI_b550903bea4eaa95,SHORT
WP_079980881.1,40a86b448a96aa3773b6ea1a5abac9330ec3d724b3c2bd345e7916406aa13357,MIDPIWI_bd64faa12b139780,SHORT
WP_080458312.1,1dd868d14d22f8cdcbdbfd0a93e0a0703c544fdb10932758554626baa84fd24f,MIDPIWI_aed7e77795f738c6,SHORT
WP_080466871.1,ee7e6bc19a9803e4b601ee15712e550fd8d9f2f5dd880ad63e3f548bfd04a4f0,MIDPIWI_9b9fd5a977f395d6,SHORT
WP_080498849.1,a867ab205cd2baad049471e8faa91072799b8a81c8c25a25a94ba241d77a4f3b,MIDPIWI_f404aed597ffb069,SHORT
WP_080509724.1,1738cb66924f0377abcc882968399648bf8f186e0e48dc23ee00ff825be6aa58,MIDPIWI_e0c1c2dfc479ca16,SHORT
WP_080523304.1,4fc336b008ac9ab1e5f2307d8bcbd1d20b0c5eb3b2357cf1e271e1a93dde0224,MIDPIWI_649bb6c3f2eb505b,SHORT
WP_080564575.1,33898e620fd57b3f8206ef1d6dda53d99aa2e559293073bf0091883e064c596f,MIDPIWI_ba6018f1bb6ba600,LONG_A
WP_080700177.1,1595c15b6136c903bf4953fefc83f2332a64576762e3434edd81a6a20541c66e,MIDPIWI_b335475c72aec239,SHORT
WP_080807610.1,ad714aa34f55bde34c7cc9c893d8900d3b9f875327001757f155f0cd8c2a38de,MIDPIWI_f137d4c5037ebd2a,LONG_B
WP_080810445.1,bdf823fdccec3385c49dceae4a5fb11eca0082b64fe9bc9f07d438f9e936627d,MIDPIWI_a941b3a18f12f07f,SHORT
WP_080811274.1,a61431602604b95d7d5352ba39b8b9120a5fcd0930a39ba22d6e5836cdb164a4,MIDPIWI_ad5edecd7aa9eb4e,SHORT
WP_080826257.1,157e9d9e00a07771ac50bd3f90e0b7a2b018b7196d4fc490d85571df11961090,MIDPIWI_3780b55c2578dd84,SHORT
WP_080840602.1,b13e7b368b1d5e9c939d7a0e10be2b3c0b6d5d4b10820d66efdba133cfd084f2,MIDPIWI_ebbf543784c2b4e3,LONG_A
WP_080977504.1,027288e0938d315de32a6a651a0f7cded2e7bea9ca61d75caab92852073b08cf,MIDPIWI_19482f28ddf25f2a,LONG_B
WP_081057482.1,2faf40cf351009eb5ab84afb170961f14522633c465fe715b5416d2624642aa5,MIDPIWI_216605e791197a2c,LONG_B
WP_081144923.1,b23ee2fea0ca0548bd0e6bdc9f08846b0fb7bcc62f5f7d638e862c51955f27d8,MIDPIWI_dc5e13ac01891968,LONG_B
WP_081147617.1,d21bcf9cd906ef01d70f469e70580044acd59c0397fbd3bf65ef4c6498bd80a8,MIDPIWI_8cdc2a687ab38e68,SHORT
WP_081295151.1,97fed56ee4473fee1b9ed4eb9d8c50438d1cdcb9af2c20204581ef801a34bc8f,MIDPIWI_385d4abf8c712e85,SHORT
WP_081295619.1,aed55dcb1239c821d1408df4efb8a772804bc3871c3bb07a1956dca1735ed95b,MIDPIWI_cf91ce58497aef11,SHORT
WP_081441952.1,6732c7dc3667356db8df03f022792b2ba9617b294901ef5137de66e690b83b64,MIDPIWI_e7786d6030dbf259,SHORT
WP_081444939.1,8630933c67afddd14be066966a9a0d57a17eb6c95b0607e8833fab1bdd284c74,MIDPIWI_1e0da772173d098c,SHORT
WP_081599527.1,520c28cacefff58748b034539e0baeb7805658cfad922bb2f980a0faa7284507,MIDPIWI_21bdf193c9a592b8,LONG_A
WP_081699304.1,21feaac68fe7b8e700ea3bdae7493aecae25676b1772f131f96ae5f741eede53,MIDPIWI_c2d50064b00ae48d,SHORT
WP_081743200.1,d14560bda6d7f22a5805fbd8fec3d48d6107a1f3202b79dd54e56d1a9cc6c995,MIDPIWI_d0d91a6490debdbc,SHORT
WP_081892299.1,5ce6975a79e2856ffabdebc36a2034df5a966af07d45401af5227edf7c8d77a0,MIDPIWI_2f19d8db01921c82,LONG_B
WP_081892706.1,f7165e60a26f2116cdd586b6de6e3eb1eb6ddc7aa4006ba1e63506df4c8fa389,MIDPIWI_a6f08c8870b09b81,LONG_A
WP_082240375.1,36d8d28c6d9b5959e045892a41969787f34bb5323003b84b0958c435609fe6fe,MIDPIWI_1c715db5de08b414,SHORT
WP_082340613.1,c203c314aa95bc1dba660d76d1af21f73c90936a61fead2a660488a580ab5489,MIDPIWI_0f4639929da3114c,SHORT
WP_082382784.1,97047b07ae907c7ec18ee6b09fd148577c16833a8d8eace64a723811e6c278a7,MIDPIWI_3d319c8ae905a728,SHORT
WP_082735923.1,46946051ba26fb93d69a5faa89385c3a6ab7ab664d1fce48eb5259afe7bc9952,MIDPIWI_d26fc79b40f6563d,LONG_B
WP_082755986.1,3362c803960ff4b6b71d84b22454e013f4de0b9478abb9fcd225e8fb21ae214e,MIDPIWI_b3bd542599c0e0a5,SHORT
WP_082773600.1,815b22ed8d59351425e1cd4723392057d402fe158f4a0c454cd10d46dc17c534,MIDPIWI_c365cea55b173258,LONG_B
WP_082819762.1,6e12afd9b7ffd0f7e4a5137879fd1b433221f749d08215be2d6f7f23b8878bec,MIDPIWI_6d0b1ed5485111b0,SHORT
WP_082839051.1,3b1cdde602d60ba6f1d5beb2554e86d9ed4ddea4c334db09121406065b4ded48,MIDPIWI_774952a8cfa87633,LONG_A
WP_082905585.1,b52a05e625fdd754c19541cee07197ff6a3998e66c5becaba6c0dc3372946225,MIDPIWI_853afa4b115bfdc0,LONG_B
WP_082934345.1,1ed78b887023de02660f3b68b9e2cc5038870489591f255603476b2d76fd99d7,MIDPIWI_9276862dcc2c5ea8,SHORT
WP_083396642.1,c216bb03b838ab60f287527c860694de5f293f62f9fe9fb6536c9a8eb2637e3c,MIDPIWI_d3b4e73b29124a88,SHORT
WP_083461754.1,ba1a18e59c7294eefa4148a562d122dbc19c9cfb424ea1981c499db6f98f1c64,MIDPIWI_c1e6e7d879c45c47,LONG_B
WP_083592923.1,a4ddb4357dd34df8eb1ee1958d05ea0037b53938098f030d1401c7e8d8d13109,MIDPIWI_d1a6ce90752f0ff4,SHORT
WP_083600058.1,7a4774b34993da6bff9ef7d039c5cd9a2d5322d9235173cc5c04d7e956105ff2,MIDPIWI_2b3ed6ba3e8dea62,LONG_A
WP_083716754.1,aef53f8f371db289b2bf204e5705b63f0ffe1e7aba2ac50381ee1e49beb24ebf,MIDPIWI_0b1adb1d7baa904b,SHORT
WP_083764430.1,da1c06b5daa37c9c6ff3c91764c40f5ee35d9e51cff12f052ba88dc2e876afda,MIDPIWI_ddafbf141e025e3f,LONG_A
WP_083783314.1,24132e42f095ca066c6e0c010ee9f787e6fb7675c3202e9e506472b2386bea2e,MIDPIWI_9f96f56deadb2801,SHORT
WP_083829967.1,c9bfd45f7084770085edbb46aa37a7a1426cc1b3e18469e557673c639f76413d,MIDPIWI_4f335d64effcb73c,LONG_A
WP_083842423.1,801f6f234096f01cdbfd9bc918de2e220bf5c5897fba5d5dc78ae09782245830,MIDPIWI_82b08cff421af525,SHORT
WP_083862946.1,46945c3075e3cec46e2f6df922fd049e21d9198e94ee33d1acbe437a1570d1db,MIDPIWI_ddc8fe70e89cf313,LONG_A
WP_083871010.1,829be47a456e317fcde0a543b430e3295b4709975c99217e5bf0cf14788bd059,MIDPIWI_603c479fea8b23fb,SHORT
WP_083930349.1,7874e5d06e4aa25cd99f3b089d52ceacef79dcaf90b49717be348ebac184b206,MIDPIWI_5338b482dc017e17,LONG_B
WP_083967189.1,c1e1ab8bf78792b8b9156641e7441e1cb2f7997645b9a3428e32bacbdb1e99e1,MIDPIWI_0c9753f6d72fed68,SHORT
WP_084097100.1,8b52d15cfcffdb62e553ec8b8c8f1eee91f8264d46fa18f98e0db73adebe5ed7,MIDPIWI_3df5aab46a0d0eca,LONG_B
WP_084106721.1,38576a4cead52e15972010e5829e775c212db7642f062840115346209533b560,MIDPIWI_f083a291790e8b59,LONG_A
WP_084176749.1,47821d48423a4afda400054af5ba346f3b5258b85264d8326008db6550e2b6cf,MIDPIWI_427dd7b1cd2f820c,LONG_B
WP_084234542.1,dbdc99b87a7fd83906df9632b8f5c5c388b5596a6ad145d47ca21fab225e5bd0,MIDPIWI_e0d843ab56fc4eff,SHORT
WP_084238347.1,4840f64331136688b231a063528f072d251cc125f8f37afd1196226454bcae62,MIDPIWI_7e06ebfb8b50fda4,SHORT
WP_084286803.1,0a1dcddd4f456f8d7b4224339d301ddf9f149703dbdfad3aadfaa4666d1876d9,MIDPIWI_143697ad68f03424,LONG_A
WP_084316793.1,8f382f478899372ee3adc45829e4fd646ae0313c2559eafc60ad82b39b0a8391,MIDPIWI_853a45118a1ccaa7,LONG_B
WP_084326285.1,fe0076574ad213a8ed2996bde2c1125786bb292687419c536d6b9a9f63a19177,MIDPIWI_4c9343115328de1c,LONG_A
WP_084462763.1,2e9a19ab682c37de526b2a9573d5750c6994273df449e8e4e1c9a971909a237b,MIDPIWI_40d15f324fe3c370,SHORT
WP_084602981.1,604fc14b06ca7db16f2d952b37da7b6ad2cbb0211a5b9a7b8719fdec5a39e2b7,MIDPIWI_4d5891b8b2ad7728,LONG_B
WP_084668949.1,5dfee7a44cb357038f8e1bbafdc454b322d07980a4e47bfea8014b915de5a5a8,MIDPIWI_4d8a6c8acbb65de8,LONG_A
WP_084739342.1,0ea5de437098ca019b630b9eb73410c8e10b9bf344467500358b02812ce2687d,MIDPIWI_c110e44acef7b35e,LONG_A
WP_085354659.1,b26c654fc3c47a7759b92817eca987accc25286752e2288c4e48cf669cf066b9,MIDPIWI_6b37ab234db9db8d,SHORT
WP_085471791.1,3f0087d5b2594787463330e3b1da1aa984b05185cc891e4ffe953608d8eb91cc,MIDPIWI_e062d05c8025d957,LONG_B
WP_085474560.1,c8662f6281abd544542c2aac8b6149caf862a2ed33958b66097d2bd4b136adcd,MIDPIWI_745d60f2beb62f23,SHORT
WP_085482892.1,d0ead2e5652a20e3695d00f69cf76f606ff70d5fc051efae7ceeb4091ca584cd,MIDPIWI_18a7d59355075779,SHORT
WP_085772138.1,42ef705d1279c25c48f62e2a29e2c50ac3a914d1baedb17bcce5b6f11ec51807,MIDPIWI_b23f33131deb3d0a,SHORT
WP_085789107.1,4297f6e23a4942d2ffc62a6d6aceca0d0e6ca4f3e45a7e662372a4301070b71a,MIDPIWI_16f8a17656cc3cea,LONG_A
WP_085809852.1,befacd6efc0f8b21aa52b5a761d3224225e02dd327887bba2f62a6ce0d209c09,MIDPIWI_97e3a61ea941c3d3,SHORT
WP_085870579.1,0d70c38cce297df54946489c26bc88252d11f9af423067d6d8b886452018f0af,MIDPIWI_cf92d8a6841b7483,SHORT
WP_085933357.1,14448c78b287e64fc7fc1064bc8280ba3bc6fcdd2c682c609a937d00d91cd4f4,MIDPIWI_397718921ba14cd9,SHORT
WP_085936214.1,4882c310641fb215d8bf99338139e4de423193ebbe3dd50beaa4cdeadbc0c4cc,MIDPIWI_6671a8089d7b8d1c,SHORT
WP_085937813.1,364c61ea887abf9ebb00bef29c1b738741a172cbe96cec1bd2304b5eceedcf64,MIDPIWI_0700244e5ddfa102,SHORT
WP_085938215.1,ddc362d1208ab0d1a9ba6d169e2fe3af0402150a256e7d1ced93509724adb667,MIDPIWI_beb5bccdaaf11aa8,LONG_A
WP_086023002.1,acc8272fb78dc0e3aa57b096688b779e865a2421c1ff1acc37c4eb29c1ee5081,MIDPIWI_dbc3385b257ba8b7,SHORT
WP_086102656.1,d91e7053674bd6f514ede4b864ce7da6a69af5f9e6f7e9e4276e33a1fa588b61,MIDPIWI_bf1ba18781c28fb9,LONG_B
WP_086549030.1,ef24d94c7d6fc3bedfaebd85a6fffbb77ccb3985577d5487fc1990cf447c614f,MIDPIWI_623815c1b8e2657f,LONG_B
WP_086833853.1,f22d04c965facc61128e45a1d5c528ac6d4f0be1e3e16fc9ea6b38502136d698,MIDPIWI_82fae1a13db47cd6,LONG_A
WP_086904404.1,0d0a67b3bb3c0a1cc951a2cddf2ed727f9cd8020ab6e55b382e9e2e2a3de879a,MIDPIWI_5190f7c2ab15a406,LONG_B
WP_087252836.1,b36d8fefd6578e1aac8151c2428b203c76c451ea5c284fc24f43171d27ec9528,MIDPIWI_291e2216100525a6,SHORT
WP_087287470.1,0da8bdf421e8d7816eb88d78e183dd1fbaaf2a4c5007d368d101b88f0cf0c62f,MIDPIWI_fd770eb1b3f6981f,SHORT
WP_087292483.1,1f231fad9396d714b48d8cb0d3500293a06e1ad4178e5e1980bba15e1a557798,MIDPIWI_fd770eb1b3f6981f,SHORT
WP_087337819.1,952e1a4d46d494e961b06edc1f8ba5a7c99532adcc21c5a023c1c39e556740da,MIDPIWI_db56ed71c60514eb,SHORT
WP_087406053.1,5f0c31721246ea0e9cb362fc6f47827c7caea3509223959c6ab9cd30bf64a484,MIDPIWI_e9ccd7d222fae623,SHORT
WP_087527547.1,604a7320070f66406072d59d7f399f90e2f7f8f73e503fe6bf509f9a772ff010,MIDPIWI_5190f7c2ab15a406,LONG_B
WP_087738801.1,312c37c1b700a90c76d6a993db93699a4ec1ff3fae9e1bde07f76aa4736691b4,MIDPIWI_02d5ad8761218efb,SHORT
WP_087838767.1,792a5111eb73c483bc91106129809269a58731a7f4d58626789a3a35a714f860,MIDPIWI_f0578329006d4cab,SHORT
WP_088100472.1,44e373e0c975373089614f55851cdbabcae566c37b8598077323ff47013999c8,MIDPIWI_0f4639929da3114c,SHORT
WP_088193538.1,039ab27c00b67a7a62ac67e4805d4755379a2d0a761100919eb7265def89ce77,MIDPIWI_f00f8e7bc1f10d16,SHORT
WP_088194762.1,4a04ce45af1b84c2337381b71fc25557d95372069e87c53f32af6e271bf17951,MIDPIWI_0669a0bab5d4842a,SHORT
WP_088257333.1,8a2a6c36afcc41d223d7bab5b77a6dd51979fdc015d3b9085be53ac73f77a17d,MIDPIWI_011be70c20da42ad,LONG_B
WP_088264063.1,c6792e370de97f04c23d1deb0af2b564e41c28fe7bbd444ea39c36e1e510b681,MIDPIWI_e062d05c8025d957,LONG_B
WP_088326165.1,5466016c01067f1e0de3360edae7b11b010ea42bda3d62fe29453d74df7bc169,MIDPIWI_1b4013c2dc00d6ab,SHORT
WP_088347300.1,dd97fa959f2fe71f0cf68b798220bafb3766b940c91ed7bfe126dbf186e59af2,MIDPIWI_e70865668ebbeda5,LONG_B
WP_088492884.1,7b84d9da39fc0aef15f88025dd25426f848a811cf7fc213e6f2f7cc3598e3663,MIDPIWI_f8286ceaa519c22a,SHORT
WP_088656112.1,4724346275640e4c1630f288ae368dca134b1b9bc9d4a475bb030a12739328e4,MIDPIWI_0a6aa042c8aabe2d,LONG_B
WP_088664286.1,685f60cf3b5430194b9793083feab4cd4c7ce82a105c60ebac25151a95f0ce86,MIDPIWI_aed7e77795f738c6,SHORT
WP_088696231.1,40cc5d25afde51ad0723bf7784b7b9d438a1ab458a73346d804d0b0e24987037,MIDPIWI_427dd7b1cd2f820c,LONG_B
WP_088712621.1,ed6a5e0a561d4c90057a0d8c711cd9641610483b7f12f6c9a61c29ec88df6a33,MIDPIWI_6252b1efa1b07a1f,SHORT
WP_088891256.1,88bcb1393bba11cd6428d82b65ac6323e9dc7151e75f2f0056755673f6091898,MIDPIWI_08b37b6a20f49a29,LONG_A
WP_088892392.1,953fbd1484160d162cebac4e858214f5954778094da4cd8036894cd60acf7b46,MIDPIWI_3a62f90e8b445af4,SHORT
WP_088912163.1,4df4f7b3aec501b3a47d64c66abafee67c1c2d841b1303d594ddd9ac0aee0e9c,MIDPIWI_5190f7c2ab15a406,LONG_B
WP_089215968.1,e1e3e39d2922fc065a1b738fb486d28949d7d087ec859261340d611cb7947a78,MIDPIWI_d58e13f8c367c5c7,SHORT
WP_089230993.1,7f8d82bdca4e1aa853305064890eac0b19a0293f17b6fc3e1caf470fb06a1f43,MIDPIWI_fc9b16fd574561d7,LONG_B
WP_089318527.1,472b57e5d24ebc596f8f7c230b8b45d5b037b5fd4eb6c196b85763a10e3d64db,MIDPIWI_6601d2f9039aec19,SHORT
WP_089320882.1,60e08b7ec726658bbe484a236b8d9c6a31bfb4c6af6b3658460f24c1e2a69e9f,MIDPIWI_37f2361f902ab979,LONG_B
WP_089334213.1,7809356c791bdc01c3af878320f47a416520a078d8936f19fc029b57aaa29634,MIDPIWI_a951834454c3b6aa,SHORT
WP_089355803.1,dd051837e9170a75827497e15f58dfe2588a45f1e7f3765a53ab58bbde647e2f,MIDPIWI_0ead8626a4e2a417,SHORT
WP_089408463.1,4e6e1cdce774886cd7d900b2324293383e923b15e24466703621c3e6c4ba62f3,MIDPIWI_e7feb5701e70ab76,LONG_B
WP_089457547.1,e9d2cebc69cf1179c4305c6d16a8fe48aa2290fb4ade37b69a4b82b4afacc095,MIDPIWI_18a7d59355075779,SHORT
WP_089668176.1,a7bafd7e0d6a4ec7fb6c93e6f8b6991f0d7fe4c251d254190c75ead054fa7cc9,MIDPIWI_c956562fa17ed765,LONG_A
WP_089699122.1,da4258c8a416e0f9c66a4f6eef83033eb910a87a4f0c6203465476c74b348e48,MIDPIWI_122ca674f6bf141c,SHORT
WP_089708808.1,550a09d03f9ff5e773b192c1773ffb97c3920a9fbf4cdf2057195599f1c5850c,MIDPIWI_3c1219e67c374112,LONG_A
WP_089764886.1,70ea4a9bdb03777e3dee73a79bfa05b36fb60320ae3b7bd1932df4c3c60d2961,MIDPIWI_23bf69bf2cf72af4,LONG_A
WP_089765999.1,35c0e761dcf9ef372780fd616fd3877e22ae812c8e665cf541f7a88c501bafd9,MIDPIWI_151a1db53a012e1a,LONG_B
WP_089769894.1,ff518b2c5276186033deb300d5ff36f4a339abca1032097ee22f18eebb327253,MIDPIWI_3e9a3be24c67b90a,SHORT
WP_089880661.1,40680b270ce43f1a8510baeda07c0173e98a0970f844cec5b20b69e18c98c858,MIDPIWI_e059c57309a30c5a,LONG_A
WP_090072729.1,e9217404ea45dac491602b8f484919d4c0802156ff9d5530ce4d9ae434465849,MIDPIWI_71506bfe7deef259,SHORT
WP_090164194.1,07d6975d93d0811f7530c28a3eaa055af249894922b3d2efa4f1e4ffd0b45d18,MIDPIWI_3bd4611c2d1603c1,LONG_A
WP_090229045.1,08cb62546783a3532e99908c70f8411b2b41731825205c373a5f4ecb62f29aff,MIDPIWI_f73907ec85971e18,SHORT
WP_090270686.1,147d680ff97a18468037ba69ca49fe4a8a820d91f6fbcf5c12f18ab0c16154d1,MIDPIWI_30930db8d39168f8,SHORT
WP_090525847.1,04bc0a95c9fbd956c4094e666969b3037574eeb913bced04f84514f30f5f7c5a,MIDPIWI_fb56a1fed8b75e65,SHORT
WP_090548054.1,b9bebe96303f84611f41e0b962a3802bd22f8d0967094da57508f13660def625,MIDPIWI_9b9fd5a977f395d6,SHORT
WP_090603244.1,6e41b0b5b9be600acf88f19a9e9344b1d2115b98ad17e2e81cd4f8ebbfcc2dd2,MIDPIWI_9af05f6a01edc5f5,SHORT
WP_090604190.1,5b687feb31d690ba5002ed9f5434cffdbe4267920e3aec7659f8985ee0079e1c,MIDPIWI_e2acef84ee7a045d,LONG_B
WP_090624110.1,11e969cd63c1fe088e12097d6a6d348c2029a93f223694f977e481f84711cae5,MIDPIWI_0e5a841267a85668,SHORT
WP_090634261.1,28d3fc96776306570c614305cb344d5dac7237a7c902812629cf4583450cc502,MIDPIWI_8bd5dfb83e2f7f2c,LONG_B
WP_090674307.1,18442594cdfc7a70dcddcca758b3fb00fd7cdb4b97c3653f93732adaa976e9e5,MIDPIWI_ed12fc3562f658f6,SHORT
WP_090828644.1,ed5fc12164a3596ce78bffe80778c7f903c4f9f57be76e82383b920512d5177a,MIDPIWI_77504aa215f75e46,SHORT
WP_090949002.1,1841fbc43af90fc1d2de54e019af71a3afcfd64438d350034f343b92e88574eb,MIDPIWI_29d5731e6721bdfd,LONG_A
WP_090979254.1,98efbefd096b05a0f0241029f7f4dbb674464cd32396281081df9523af3e0869,MIDPIWI_6e1820f2c37c7771,LONG_B
WP_090996333.1,2ec7e4e06cec757d468685fb676dce525a8390ec70e027eebf5ed162d7399df1,MIDPIWI_14756af0c97cdf5e,LONG_A
WP_090997755.1,953bc67386b52f84c80c39fc1665db22fb283b3c530d89f3cb6b30a56ebe15c6,MIDPIWI_36ae0530be158186,SHORT
WP_091097633.1,c57bce28ede4d78307ac08bf03f5a11aea752d071c34557f16652643dcca647e,MIDPIWI_97b96be059af09d5,SHORT
WP_091126758.1,1f311f805da9f698ea82bfb4b1d93b0de8b1fbf6cc065f8906c7ab539e1d0d06,MIDPIWI_a739b74acb5a466a,SHORT
WP_091133620.1,3ebaf839d11e1546ce60fd7faee3dd9be5a96b5cc3591562746270c3678c1469,MIDPIWI_bb649b2be2207fca,SHORT
WP_091170676.1,de90894c5efcbaad8a27cb450dd01c7cec56be75a5172daaa5dd95864e85c5b8,MIDPIWI_d092ff7a1b80bd83,SHORT
WP_091374193.1,be600857193e7c6a94913787c88065a5dff4d0df2a3dce0feb87154f3e61d168,MIDPIWI_ed1e47be46ee2887,LONG_B
WP_091379925.1,7d251d430d6d4a9a35883a9fc463bc3f78f4f5fd0ceba229dba0c5cab5e3d85e,MIDPIWI_c04318a2e68bc077,SHORT
WP_091471580.1,89276875b5eb5a28ac8c886ddfa15cc8b9111775fb5af6d4b13b02ab86f02278,MIDPIWI_8c30c1b681a0f928,SHORT
WP_091516915.1,8d9af0259024799f48f09af5a2ff3254c324ed01373e97d56c06c26e4700d8d4,MIDPIWI_6b887d23967e0eac,SHORT
WP_091535645.1,5b26477b837fd723a3036438e632df09b9d61e29b06fcec69c8259aa4fea7df7,MIDPIWI_15f78a9f7a1bcf23,SHORT
WP_091639651.1,284404461896aaeccc92bdd25627537684dc58a882520cc349768b6a9350c2d9,MIDPIWI_dfa2696e6982bd3b,SHORT
WP_091781164.1,427ce8047ead53ff4549e5ff83d94cc5c0102978bbd62236723c9f57b909e4e7,MIDPIWI_c3aa9d8a43b3fa4b,SHORT
WP_091823002.1,49c11d6fa58c22e604ebd0e214c3dff08012cc7a8f336ce78b3586e6c79348cf,MIDPIWI_7f73b5d4e26e131b,LONG_A
WP_091870084.1,6ef81f230e03b819ed05309ff4807594a8f760f199de0058d114be39e44f9853,MIDPIWI_622fa5c13b531105,LONG_A
WP_091963793.1,35ae8169a6ba37a28a2fca4079fa7f38a94ca83fd24360c3a4000ba0c028f5f8,MIDPIWI_3d7f1c3efc957b0b,SHORT
WP_091963850.1,d925a9e65e114e1f21d9ed59b7cf6fc7c298125cad038059da0b112d59de9d89,MIDPIWI_3e63621321edf306,SHORT
WP_091970176.1,5f46da9a4c4b2cc650ba933a904eebbe081e40ec2cd3efdc05e1ec432f94cdd9,MIDPIWI_93f194e078f8c65d,LONG_B
WP_091979398.1,81b254cb52b45e2b8ab353393183e754fb104343eabdfe01ca9cc1af9d963528,MIDPIWI_5202bed9ebf4d717,SHORT
WP_092022087.1,c128adf43e2dbe3129b1e5f598a96353b62c0770ba3df6c35aee2d2fc305178a,MIDPIWI_de78cc94b1f0b12a,SHORT
WP_092037576.1,13621d7e5c9dde40fdc2c1767879c4813224e5b98fd98911c2150a9e3ef738d8,MIDPIWI_b575436c539a4d03,LONG_A
WP_092048391.1,fa773b0da4718583aa1ac7281d49f77c4dd517714ac7ff2fbed78f6c96dc80d2,MIDPIWI_27d3bd8315f6e87d,SHORT
WP_092119516.1,28da8a283e47925f4d0ee46cd0f86a0c671289fb1b0bbe1bb027161cdaaf9d27,MIDPIWI_188cc84173fb3253,SHORT
WP_092177586.1,3a552a47f17d7055dece28f262577f32f535dfab682fd167f822e88a9963d7d3,MIDPIWI_33915330593e0fa4,LONG_B
WP_092208436.1,515911676699dbfee74d5d38f4cde76c086eff571f9c1ddc084283de4e89c2f4,MIDPIWI_427dd7b1cd2f820c,LONG_B
WP_092226355.1,f1bda7ee7c8f2e0c4ffae5bc0c6c8224d470998bc7ccfbbbe155eeed162d3dab,MIDPIWI_0853a3995121cffa,SHORT
WP_092265422.1,3384bcaf09416613e7b38aa9c0a768933d98333ab44bf5d518f3cbf1a2c1752e,MIDPIWI_e494bea22e92b112,LONG_A
WP_092282753.1,ef2973b9410697d79eb8bf97f3d1daca22bdc2713cb1a959ba5db39da274d9e6,MIDPIWI_182495ebe92d6dd8,SHORT
WP_092395190.1,a7bd9b565bcbf049826ff572227e6152deb1d91f567bcf1822f162f69b8ba7c5,MIDPIWI_2e3df5d386bd7c65,LONG_B
WP_092416777.1,b1c3352757de6ac21a9d401a28d84e4a4bb82e9eb5e6b7e0f40d5c015affdc28,MIDPIWI_b8c570426d74547b,SHORT
WP_092447190.1,c75b14c9341d3e34302c11763f21f699c58e60a0fa8ad1f1f343b2011e17e0c5,MIDPIWI_427dd7b1cd2f820c,LONG_B
WP_092459742.1,bcf57f31bef5a084319666b965bbb6596a392440e3475e988aacdef72fb5ee3e,MIDPIWI_a3cd6b2255ec056b,SHORT
WP_092468852.1,2f67018783cf38d4083dc807bc17fa8584ed6a82f772a0620e0c9e639d9270c2,MIDPIWI_427dd7b1cd2f820c,LONG_B
WP_092569305.1,11437b01f865f4bc814abbf6b8d41a838a41b7c0d3d8452b9c3d46dd9bd140e3,MIDPIWI_5190f7c2ab15a406,LONG_B
WP_092580646.1,5f53b68643161fc055fb5432b19eb8878fe2c1d3feac330b276baf2b185f4692,MIDPIWI_427dd7b1cd2f820c,LONG_B
WP_092662338.1,b40ffe8c5aa053caf5110c3d7bad02156dc08ec361e9404a3891fd7fdd966776,MIDPIWI_4bdb1f7d59c5ade4,SHORT
WP_092684838.1,bfbaec0ad32ecb04cfe84349448289e7e7d0b957ff8ccad4c994317ab22131a8,MIDPIWI_4e6a4abd75ed3993,SHORT
WP_092694377.1,bf04dd3c3ca59a4de02615177db4775c4a0628daaf4ea191b89f71a9ba5af5f0,MIDPIWI_9c5e3d0c8d795661,SHORT
WP_092721547.1,4df2966e3242ef7552b9b385ea4425b6223563ca966d1eed54708806b6099b65,MIDPIWI_fa66281e0c114943,LONG_A
WP_092820763.1,c2874453bf4d7e593bfa2e04f569fdff96b7e92037975293db94ce418b96f5a2,MIDPIWI_dbc3385b257ba8b7,SHORT
WP_092838824.1,c522e1464866b80bc90c96ee8449c3b370418ff56afba791b28a538e13bf67ce,MIDPIWI_fd46813dc2001412,SHORT
WP_092907645.1,4f7982ed973ba4b9faa761cfc34c240e6476190e9321263798babd71d8b4f828,MIDPIWI_122ca674f6bf141c,SHORT
WP_092910137.1,eeba910b90a60846a4988fe987a6a63206a7ee74372c9079ba71414ce008aedd,MIDPIWI_732eb3deb86d3cc8,SHORT
WP_092996166.1,b4b0cdfb5bcc9c2dc4111b09f8ea255ea5b7624327330b8d8c98be8319a17522,MIDPIWI_5202bed9ebf4d717,SHORT
WP_093007728.1,bb5cc624b8554a492bcc5969ed46829894ad544c8a9a67550505b85f3efa47bb,MIDPIWI_7feec70ffe64da27,LONG_A
WP_093026608.1,f9e16c0c9983483f2ee26bca569aa852e2b462fe1e7836fbce56ee20f4236a6e,MIDPIWI_922ba4857e7873f7,LONG_B
WP_093039140.1,722c89653ee4eba83750221f6b4f0eb0c82507864a58ee4228039770b37d7608,MIDPIWI_6353cc1cee26b953,SHORT
WP_093081848.1,3a63ffa2d72312a28238b9751328f3d11068fe208a007219aa18095fbba09a8d,MIDPIWI_0ad414b1213eaf42,SHORT
